"user_id","problem_id","time","score"
"u28","8",407,0.0270684712314154
"u28","12",408,0.0271351423428229
"u28","7",409,0.0272018134542303
"u28","11",410,0.0272684845656377
"u28","18",411,0.0273351556770451
"u28","36",412,0.0274018267884526
"u28","57",413,0.02746849789986
"u28","61",414,0.0275351690112674
"u28","23",415,0.0276018401226748
"u28","26",416,0.0276685112340823
"u28","29",417,0.0277351823454897
"u28","31",418,0.0278018534568971
"u28","32",419,0.0278685245683046
"u28","68",420,0.027935195679712
"u29","2",421,0.0280018667911194
"u29","8",422,0.0280685379025268
"u29","12",423,0.0281352090139343
"u29","7",424,0.0282018801253417
"u29","11",425,0.0282685512367491
"u29","18",426,0.0283352223481565
"u29","36",427,0.028401893459564
"u29","57",428,0.0284685645709714
"u29","61",429,0.0285352356823788
"u29","23",430,0.0286019067937863
"u29","26",431,0.0286685779051937
"u29","29",432,0.0287352490166011
"u29","31",433,0.0288019201280085
"u29","32",434,0.028868591239416
"u29","68",435,0.0289352623508234
"u30","2",436,0.0290019334622308
"u30","8",437,0.0290686045736382
"u30","12",438,0.0291352756850457
"u30","7",439,0.0292019467964531
"u30","11",440,0.0292686179078605
"u30","18",441,0.0293352890192679
"u30","36",442,0.0294019601306754
"u30","57",443,0.0294686312420828
"u30","61",444,0.0295353023534902
"u30","23",445,0.0296019734648977
"u30","26",446,0.0296686445763051
"u30","29",447,0.0297353156877125
"u30","31",448,0.0298019867991199
"u30","32",449,0.0298686579105274
"u30","68",450,0.0299353290219348
"u31","2",451,0.0300020001333422
"u31","8",452,0.0300686712447496
"u31","12",453,0.0301353423561571
"u31","7",454,0.0302020134675645
"u31","11",455,0.0302686845789719
"u31","18",456,0.0303353556903794
"u31","36",457,0.0304020268017868
"u31","57",458,0.0304686979131942
"u31","61",459,0.0305353690246016
"u31","23",460,0.0306020401360091
"u31","26",461,0.0306687112474165
"u31","29",462,0.0307353823588239
"u31","31",463,0.0308020534702313
"u31","32",464,0.0308687245816388
"u31","68",465,0.0309353956930462
"u32","2",466,0.0310020668044536
"u32","8",467,0.0310687379158611
"u32","12",468,0.0311354090272685
"u32","7",469,0.0312020801386759
"u32","11",470,0.0312687512500833
"u32","18",471,0.0313354223614908
"u32","36",472,0.0314020934728982
"u32","57",473,0.0314687645843056
"u32","61",474,0.0315354356957131
"u32","23",475,0.0316021068071205
"u32","26",476,0.0316687779185279
"u32","29",477,0.0317354490299353
"u32","31",478,0.0318021201413428
"u32","32",479,0.0318687912527502
"u32","68",480,0.0319354623641576
"u33","2",481,0.032002133475565
"u33","8",482,0.0320688045869725
"u33","12",483,0.0321354756983799
"u33","7",484,0.0322021468097873
"u33","11",485,0.0322688179211947
"u33","18",486,0.0323354890326022
"u33","36",487,0.0324021601440096
"u33","57",488,0.032468831255417
"u33","61",489,0.0325355023668245
"u33","23",490,0.0326021734782319
"u33","26",491,0.0326688445896393
"u33","29",492,0.0327355157010467
"u33","31",493,0.0328021868124542
"u33","32",494,0.0328688579238616
"u33","68",495,0.032935529035269
"u34","2",496,0.0330022001466764
"u34","8",497,0.0330688712580839
"u34","12",498,0.0331355423694913
"u34","7",499,0.0332022134808987
"u34","11",500,0.0332688845923062
"u34","18",501,0.0333355557037136
"u34","36",502,0.033402226815121
"u34","57",503,0.0334688979265284
"u34","61",504,0.0335355690379359
"u34","23",505,0.0336022401493433
"u34","26",506,0.0336689112607507
"u34","29",507,0.0337355823721581
"u34","31",508,0.0338022534835656
"u34","32",509,0.033868924594973
"u34","68",510,0.0339355957063804
"u35","2",511,0.0340022668177879
"u35","8",512,0.0340689379291953
"u35","12",513,0.0341356090406027
"u35","7",514,0.0342022801520101
"u35","11",515,0.0342689512634176
"u35","18",516,0.034335622374825
"u35","36",517,0.0344022934862324
"u35","57",518,0.0344689645976398
"u35","61",519,0.0345356357090473
"u35","23",520,0.0346023068204547
"u35","26",521,0.0346689779318621
"u35","29",522,0.0347356490432695
"u35","31",523,0.034802320154677
"u35","32",524,0.0348689912660844
"u35","68",525,0.0349356623774918
"u36","2",526,0.0350023334888993
"u36","8",527,0.0350690046003067
"u36","12",528,0.0351356757117141
"u36","7",529,0.0352023468231215
"u36","11",530,0.035269017934529
"u36","18",531,0.0353356890459364
"u36","36",532,0.0354023601573438
"u36","57",533,0.0354690312687512
"u36","61",534,0.0355357023801587
"u36","23",535,0.0356023734915661
"u36","26",536,0.0356690446029735
"u36","29",537,0.035735715714381
"u36","31",538,0.0358023868257884
"u36","32",539,0.0358690579371958
"u36","68",540,0.0359357290486032
"u37","2",541,0.0360024001600107
"u37","8",542,0.0360690712714181
"u37","12",543,0.0361357423828255
"u37","7",544,0.0362024134942329
"u37","11",545,0.0362690846056404
"u37","18",546,0.0363357557170478
"u37","36",547,0.0364024268284552
"u37","57",548,0.0364690979398627
"u37","61",549,0.0365357690512701
"u37","23",550,0.0366024401626775
"u37","26",551,0.0366691112740849
"u37","29",552,0.0367357823854924
"u37","31",553,0.0368024534968998
"u37","32",554,0.0368691246083072
"u37","68",555,0.0369357957197146
"u38","2",556,0.0370024668311221
"u38","8",557,0.0370691379425295
"u38","12",558,0.0371358090539369
"u38","7",559,0.0372024801653444
"u38","11",560,0.0372691512767518
"u38","18",561,0.0373358223881592
"u38","36",562,0.0374024934995666
"u38","57",563,0.0374691646109741
"u38","61",564,0.0375358357223815
"u38","23",565,0.0376025068337889
"u38","26",566,0.0376691779451963
"u38","29",567,0.0377358490566038
"u38","31",568,0.0378025201680112
"u38","32",569,0.0378691912794186
"u38","68",570,0.0379358623908261
"u39","2",571,0.0380025335022335
"u39","8",572,0.0380692046136409
"u39","12",573,0.0381358757250483
"u39","7",574,0.0382025468364558
"u39","11",575,0.0382692179478632
"u39","18",576,0.0383358890592706
"u39","36",577,0.038402560170678
"u39","57",578,0.0384692312820855
"u39","61",579,0.0385359023934929
"u39","23",580,0.0386025735049003
"u39","26",581,0.0386692446163078
"u39","29",582,0.0387359157277152
"u39","31",583,0.0388025868391226
"u39","32",584,0.03886925795053
"u39","68",585,0.0389359290619375
"u40","2",586,0.0390026001733449
"u40","8",587,0.0390692712847523
"u40","12",588,0.0391359423961597
"u40","7",589,0.0392026135075672
"u40","11",590,0.0392692846189746
"u40","18",591,0.039335955730382
"u40","36",592,0.0394026268417895
"u40","57",593,0.0394692979531969
"u40","61",594,0.0395359690646043
"u40","23",595,0.0396026401760117
"u40","26",596,0.0396693112874192
"u40","29",597,0.0397359823988266
"u40","31",598,0.039802653510234
"u40","32",599,0.0398693246216414
"u40","68",600,0.0399359957330489
"u41","2",601,0.0400026668444563
"u41","8",602,0.0400693379558637
"u41","12",603,0.0401360090672711
"u41","7",604,0.0402026801786786
"u41","11",605,0.040269351290086
"u41","18",606,0.0403360224014934
"u41","36",607,0.0404026935129009
"u41","57",608,0.0404693646243083
"u41","61",609,0.0405360357357157
"u41","23",610,0.0406027068471231
"u41","26",611,0.0406693779585306
"u41","29",612,0.040736049069938
"u41","31",613,0.0408027201813454
"u41","32",614,0.0408693912927528
"u41","68",615,0.0409360624041603
"u42","2",616,0.0410027335155677
"u42","8",617,0.0410694046269751
"u42","12",618,0.0411360757383826
"u42","7",619,0.04120274684979
"u42","11",620,0.0412694179611974
"u42","18",621,0.0413360890726048
"u42","36",622,0.0414027601840123
"u42","57",623,0.0414694312954197
"u42","61",624,0.0415361024068271
"u42","23",625,0.0416027735182345
"u42","26",626,0.041669444629642
"u42","29",627,0.0417361157410494
"u42","31",628,0.0418027868524568
"u42","32",629,0.0418694579638643
"u42","68",630,0.0419361290752717
"u43","2",631,0.0420028001866791
"u43","8",632,0.0420694712980865
"u43","12",633,0.042136142409494
"u43","7",634,0.0422028135209014
"u43","11",635,0.0422694846323088
"u43","18",636,0.0423361557437162
"u43","36",637,0.0424028268551237
"u43","57",638,0.0424694979665311
"u43","61",639,0.0425361690779385
"u43","23",640,0.042602840189346
"u43","26",641,0.0426695113007534
"u43","29",642,0.0427361824121608
"u43","31",643,0.0428028535235682
"u43","32",644,0.0428695246349757
"u43","68",645,0.0429361957463831
"u44","2",646,0.0430028668577905
"u44","8",647,0.0430695379691979
"u44","12",648,0.0431362090806054
"u44","7",649,0.0432028801920128
"u44","11",650,0.0432695513034202
"u44","18",651,0.0433362224148277
"u44","36",652,0.0434028935262351
"u44","57",653,0.0434695646376425
"u44","61",654,0.0435362357490499
"u44","23",655,0.0436029068604574
"u44","26",656,0.0436695779718648
"u44","29",657,0.0437362490832722
"u44","31",658,0.0438029201946796
"u44","32",659,0.0438695913060871
"u44","68",660,0.0439362624174945
"u45","2",661,0.0440029335289019
"u45","8",662,0.0440696046403094
"u45","12",663,0.0441362757517168
"u45","7",664,0.0442029468631242
"u45","11",665,0.0442696179745316
"u45","18",666,0.0443362890859391
"u45","36",667,0.0444029601973465
"u45","57",668,0.0444696313087539
"u45","61",669,0.0445363024201613
"u45","23",670,0.0446029735315688
"u45","26",671,0.0446696446429762
"u45","29",672,0.0447363157543836
"u45","31",673,0.0448029868657911
"u45","32",674,0.0448696579771985
"u45","68",675,0.0449363290886059
"u46","2",676,0.0450030002000133
"u46","8",677,0.0450696713114208
"u46","12",678,0.0451363424228282
"u46","7",679,0.0452030135342356
"u46","11",680,0.045269684645643
"u46","18",681,0.0453363557570505
"u46","36",682,0.0454030268684579
"u46","57",683,0.0454696979798653
"u46","61",684,0.0455363690912728
"u46","23",685,0.0456030402026802
"u46","26",686,0.0456697113140876
"u46","29",687,0.045736382425495
"u46","31",688,0.0458030535369025
"u46","32",689,0.0458697246483099
"u46","68",690,0.0459363957597173
"u47","2",691,0.0460030668711247
"u47","8",692,0.0460697379825322
"u47","12",693,0.0461364090939396
"u47","7",694,0.046203080205347
"u47","11",695,0.0462697513167544
"u47","18",696,0.0463364224281619
"u47","36",697,0.0464030935395693
"u47","57",698,0.0464697646509767
"u47","61",699,0.0465364357623842
"u47","23",700,0.0466031068737916
"u47","26",701,0.046669777985199
"u47","29",702,0.0467364490966064
"u47","31",703,0.0468031202080139
"u47","32",704,0.0468697913194213
"u47","68",705,0.0469364624308287
"u48","2",706,0.0470031335422361
"u48","8",707,0.0470698046536436
"u48","12",708,0.047136475765051
"u48","7",709,0.0472031468764584
"u48","11",710,0.0472698179878659
"u48","18",711,0.0473364890992733
"u48","36",712,0.0474031602106807
"u48","57",713,0.0474698313220881
"u48","61",714,0.0475365024334956
"u48","23",715,0.047603173544903
"u48","26",716,0.0476698446563104
"u48","29",717,0.0477365157677178
"u48","31",718,0.0478031868791253
"u48","32",719,0.0478698579905327
"u48","68",720,0.0479365291019401
"u49","2",721,0.0480032002133476
"u49","8",722,0.048069871324755
"u49","12",723,0.0481365424361624
"u49","7",724,0.0482032135475698
"u49","11",725,0.0482698846589773
"u49","18",726,0.0483365557703847
"u49","36",727,0.0484032268817921
"u49","57",728,0.0484698979931995
"u49","61",729,0.048536569104607
"u49","23",730,0.0486032402160144
"u49","26",731,0.0486699113274218
"u49","29",732,0.0487365824388293
"u49","31",733,0.0488032535502367
"u49","32",734,0.0488699246616441
"u49","68",735,0.0489365957730515
"u50","2",736,0.049003266884459
"u50","8",737,0.0490699379958664
"u50","12",738,0.0491366091072738
"u50","7",739,0.0492032802186812
"u50","11",740,0.0492699513300887
"u50","18",741,0.0493366224414961
"u50","36",742,0.0494032935529035
"u50","57",743,0.049469964664311
"u50","61",744,0.0495366357757184
"u50","23",745,0.0496033068871258
"u50","26",746,0.0496699779985332
"u50","29",747,0.0497366491099407
"u50","31",748,0.0498033202213481
"u50","32",749,0.0498699913327555
"u50","68",750,0.0499366624441629
"u51","2",751,0.0500033335555704
"u51","8",752,0.0500700046669778
"u51","12",753,0.0501366757783852
"u51","7",754,0.0502033468897927
"u51","11",755,0.0502700180012001
"u51","18",756,0.0503366891126075
"u51","36",757,0.0504033602240149
"u51","57",758,0.0504700313354224
"u51","61",759,0.0505367024468298
"u51","23",760,0.0506033735582372
"u51","26",761,0.0506700446696446
"u51","29",762,0.0507367157810521
"u51","31",763,0.0508033868924595
"u51","32",764,0.0508700580038669
"u51","68",765,0.0509367291152744
"u52","2",766,0.0510034002266818
"u52","8",767,0.0510700713380892
"u52","12",768,0.0511367424494966
"u52","7",769,0.0512034135609041
"u52","11",770,0.0512700846723115
"u52","18",771,0.0513367557837189
"u52","36",772,0.0514034268951263
"u52","57",773,0.0514700980065338
"u52","61",774,0.0515367691179412
"u52","23",775,0.0516034402293486
"u52","26",776,0.051670111340756
"u52","29",777,0.0517367824521635
"u52","31",778,0.0518034535635709
"u52","32",779,0.0518701246749783
"u52","68",780,0.0519367957863858
"u53","2",781,0.0520034668977932
"u53","8",782,0.0520701380092006
"u53","12",783,0.052136809120608
"u53","7",784,0.0522034802320155
"u53","11",785,0.0522701513434229
"u53","18",786,0.0523368224548303
"u53","36",787,0.0524034935662377
"u53","57",788,0.0524701646776452
"u53","61",789,0.0525368357890526
"u53","23",790,0.05260350690046
"u53","26",791,0.0526701780118675
"u53","29",792,0.0527368491232749
"u53","31",793,0.0528035202346823
"u53","32",794,0.0528701913460897
"u53","68",795,0.0529368624574972
"u54","2",796,0.0530035335689046
"u54","8",797,0.053070204680312
"u54","12",798,0.0531368757917194
"u54","7",799,0.0532035469031269
"u54","11",800,0.0532702180145343
"u54","18",801,0.0533368891259417
"u54","36",802,0.0534035602373492
"u54","57",803,0.0534702313487566
"u54","61",804,0.053536902460164
"u54","23",805,0.0536035735715714
"u54","26",806,0.0536702446829789
"u54","29",807,0.0537369157943863
"u54","31",808,0.0538035869057937
"u54","32",809,0.0538702580172011
"u54","68",810,0.0539369291286086
"u55","2",811,0.054003600240016
"u55","8",812,0.0540702713514234
"u55","12",813,0.0541369424628309
"u55","7",814,0.0542036135742383
"u55","11",815,0.0542702846856457
"u55","18",816,0.0543369557970531
"u55","36",817,0.0544036269084606
"u55","57",818,0.054470298019868
"u55","61",819,0.0545369691312754
"u55","23",820,0.0546036402426828
"u55","26",821,0.0546703113540903
"u55","29",822,0.0547369824654977
"u55","31",823,0.0548036535769051
"u55","32",824,0.0548703246883126
"u55","68",825,0.05493699579972
"u56","2",826,0.0550036669111274
